DBN,RH School,BN,CEP URL,Total Enrollment,Num Female,Num Black,Num Hispanic
31R064,n,R064,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R064.pdf,434,245,39,96
31R065,n,R065,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R065.pdf,437,220,77,226
31R066,n,R066,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R066.pdf,223,98,34,97
31R068,n,R068,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R068.pdf,238,125,66,122
31R069,n,R069,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R069.pdf,925,417,21,192
31R072,n,R072,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R072.pdf,1444,676,69,379
31R074,n,R074,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R074.pdf,298,136,87,174
31R075,n,R075,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R075.pdf,1455,717,25,181
31R078,n,R078,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R078.pdf,779,376,331,369
31R080,n,R080,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R080.pdf,1330,635,274,340
31R440,n,R440,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R440.pdf,3051,1490,307,818
31R445,n,R445,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R445.pdf,1564,763,365,714
31R450,n,R450,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R450.pdf,2586,1453,929,1050
31R455,n,R455,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R455.pdf,3654,1866,58,414
31R460,n,R460,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R460.pdf,3383,1693,349,918
31R470,n,R470,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R470.pdf,166,87,41,90
31R600,n,R600,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R600.pdf,795,167,211,373
31R605,n,R605,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R605.pdf,1331,591,9,27
31R861,n,R861,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R861.pdf,906,475,183,378
32K045,n,K045,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K045.pdf,621,322,275,293
32K075,n,K075,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K075.pdf,308,147,65,230
32K086,n,K086,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K086.pdf,354,169,3,336
32K106,n,K106,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K106.pdf,399,174,42,348
32K116,n,K116,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K116.pdf,352,173,13,329
32K123,n,K123,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K123.pdf,587,288,12,525
32K145,n,K145,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K145.pdf,515,249,28,477
32K151,n,K151,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K151.pdf,294,141,32,244
32K162,n,K162,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K162.pdf,322,172,10,291
32K168,n,K168,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K168.pdf,277,108,132,117
32K274,n,K274,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K274.pdf,359,158,46,288
32K291,n,K291,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K291.pdf,290,143,40,242
32K299,n,K299,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K299.pdf,238,130,104,129
32K347,n,K347,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K347.pdf,312,158,14,293
32K349,n,K349,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K349.pdf,328,161,43,280
32K376,n,K376,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K376.pdf,528,275,45,445
32K377,n,K377,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K377.pdf,155,68,35,119
32K383,n,K383,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K383.pdf,909,440,314,521
32K384,n,K384,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K384.pdf,505,246,61,437
32K403,n,K403,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K403.pdf,238,114,37,180
32K545,n,K545,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K545.pdf,479,228,42,425
32K549,n,K549,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K549.pdf,335,159,65,250
32K552,n,K552,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K552.pdf,231,101,52,175
32K554,n,K554,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K554.pdf,430,239,37,324
32K556,n,K556,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K556.pdf,302,136,60,228
32K562,n,K562,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K562.pdf,370,182,81,279
32K564,n,K564,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K564.pdf,196,78,61,133
75K004,n,K004,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K004.pdf,323,71,190,81
75K036,n,K036,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K036.pdf,387,81,245,95
75K053,n,K053,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K053.pdf,448,119,165,165
75K077,n,K077,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K077.pdf,277,44,107,67
75K140,n,K140,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K140.pdf,338,52,227,90
75K141,n,K141,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K141.pdf,355,117,157,119
75K231,n,K231,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K231.pdf,351,68,86,82
75K368,n,K368,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K368.pdf,250,65,138,81
75K369,n,K369,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K369.pdf,534,95,272,177
75K370,n,K370,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K370.pdf,249,71,80,62
75K371,n,K371,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K371.pdf,250,87,141,66
75K372,n,K372,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K372.pdf,207,51,39,58
75K373,n,K373,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K373.pdf,454,121,237,167
75K396,n,K396,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K396.pdf,425,130,188,89
75K721,n,K721,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K721.pdf,480,180,184,116
75K753,n,K753,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K753.pdf,265,89,184,57
75K771,n,K771,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K771.pdf,433,109,136,95
75K811,n,K811,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K811.pdf,337,112,167,75
75M035,n,M035,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M035.pdf,317,104,136,138
75M079,n,M079,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M079.pdf,266,82,78,168
75M094,n,M094,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M094.pdf,413,84,124,185
75M138,n,M138,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M138.pdf,613,165,177,370
75M169,n,M169,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M169.pdf,356,63,174,158
75M226,n,M226,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M226.pdf,298,59,104,149
75M401,n,M401,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M401.pdf,103,52,16,36
75M501,n,M501,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M501.pdf,63,26,8,20
75M721,n,M721,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M721.pdf,198,73,60,98
75M751,n,M751,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M751.pdf,234,61,79,123
75M811,n,M811,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M811.pdf,367,71,160,185
75Q004,n,Q004,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q004.pdf,410,86,114,122
75Q009,n,Q009,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q009.pdf,652,187,204,269
75Q023,n,Q023,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q023.pdf,313,153,105,95
75Q075,n,Q075,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q075.pdf,560,120,177,228
75Q177,n,Q177,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q177.pdf,488,117,156,103
75Q224,n,Q224,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q224.pdf,396,100,75,117
75Q233,n,Q233,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q233.pdf,509,160,161,151
75Q255,n,Q255,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q255.pdf,420,92,43,162
75Q256,n,Q256,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q256.pdf,520,119,267,156
75Q277,n,Q277,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q277.pdf,483,116,81,210
75Q721,n,Q721,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q721.pdf,484,157,84,222
75Q752,n,Q752,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q752.pdf,393,116,184,126
75Q811,n,Q811,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q811.pdf,431,143,134,122
75Q993,n,Q993,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_Q993.pdf,575,167,106,212
75R025,n,R025,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R025.pdf,582,169,218,175
75R037,n,R037,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R037.pdf,366,96,59,110
75R373,n,R373,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R373.pdf,568,126,134,169
75R721,n,R721,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_R721.pdf,459,142,81,167
75X010,n,X010,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X010.pdf,587,174,177,355
75X012,n,X012,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X012.pdf,271,69,85,152
75X017,n,X017,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X017.pdf,451,78,177,234
75X168,n,X168,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X168.pdf,530,123,179,311
75X176,n,X176,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X176.pdf,554,97,230,270
75X186,n,X186,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X186.pdf,712,215,279,380
75X188,n,X188,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X188.pdf,506,136,189,277
75X352,n,X352,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X352.pdf,501,126,187,275
75X469,n,X469,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X469.pdf,324,66,111,189
75X596,n,X596,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X596.pdf,406,85,160,210
75X721,n,X721,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X721.pdf,536,179,178,310
75X723,n,X723,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X723.pdf,480,132,169,261
75X754,n,X754,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X754.pdf,525,161,205,300
75X811,n,X811,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_X811.pdf,634,192,218,366
84K037,n,K037,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K037.pdf,404,225,80,309
84K125,n,K125,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K125.pdf,346,164,219,98
84K129,n,K129,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K129.pdf,329,173,89,101
84K182,n,K182,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K182.pdf,426,221,96,237
84K333,n,K333,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K333.pdf,494,229,374,102
84K355,n,K355,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K355.pdf,330,165,94,230
84K356,n,K356,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K356.pdf,1293,703,1193,75
84K357,n,K357,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K357.pdf,870,445,727,102
84K358,n,K358,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K358.pdf,1110,590,737,344
84K359,n,K359,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K359.pdf,221,101,159,52
84K360,n,K360,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K360.pdf,307,153,244,49
84K362,n,K362,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K362.pdf,498,243,70,231
84K367,n,K367,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K367.pdf,762,385,512,208
84K379,n,K379,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K379.pdf,535,245,494,17
84K395,n,K395,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K395.pdf,186,96,125,43
84K406,n,K406,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K406.pdf,529,263,422,98
84K417,n,K417,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K417.pdf,300,122,214,72
84K473,n,K473,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K473.pdf,934,485,259,651
84K486,n,K486,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K486.pdf,238,116,134,89
84K508,n,K508,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K508.pdf,804,404,667,107
84K517,n,K517,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K517.pdf,1172,608,932,149
84K536,n,K536,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K536.pdf,473,237,127,82
84K538,n,K538,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K538.pdf,918,437,243,646
84K593,n,K593,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K593.pdf,768,2,628,81
84K608,n,K608,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K608.pdf,839,409,748,67
84K626,n,K626,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K626.pdf,1095,593,927,133
84K648,n,K648,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K648.pdf,354,171,212,123
84K649,n,K649,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K649.pdf,378,208,245,106
84K651,n,K651,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K651.pdf,481,252,193,269
84K652,n,K652,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K652.pdf,1538,760,1424,76
84K680,n,K680,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K680.pdf,648,339,477,138
84K693,n,K693,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K693.pdf,389,211,60,296
84K701,n,K701,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K701.pdf,214,105,161,43
84K702,n,K702,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K702.pdf,433,211,333,78
84K704,n,K704,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K704.pdf,520,265,424,76
84K707,n,K707,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K707.pdf,773,344,77,271
84K710,n,K710,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K710.pdf,353,168,241,94
84K711,n,K711,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K711.pdf,779,411,655,107
84K712,n,K712,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K712.pdf,1433,1073,1097,242
84K724,n,K724,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K724.pdf,797,403,731,43
84K730,n,K730,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K730.pdf,324,158,147,162
84K731,n,K731,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K731.pdf,618,315,482,117
84K733,n,K733,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K733.pdf,472,231,46,380
84K736,n,K736,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K736.pdf,368,194,341,13
84K737,n,K737,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K737.pdf,1043,525,906,108
84K738,n,K738,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K738.pdf,391,186,306,37
84K739,n,K739,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K739.pdf,233,127,204,24
84K740,n,K740,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K740.pdf,696,347,459,177
84K741,n,K741,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K741.pdf,627,325,544,49
84K742,n,K742,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K742.pdf,503,225,449,43
84K744,n,K744,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K744.pdf,1008,441,390,352
84K746,n,K746,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K746.pdf,710,367,403,37
84K752,n,K752,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K752.pdf,287,158,180,84
84K756,n,K756,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K756.pdf,619,336,464,103
84K757,n,K757,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K757.pdf,505,236,403,83
84K758,n,K758,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K758.pdf,283,133,103,108
84K759,n,K759,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K759.pdf,856,458,780,52
84K766,n,K766,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K766.pdf,343,173,112,70
84K769,n,K769,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K769.pdf,447,239,317,123
84K772,n,K772,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K772.pdf,506,250,52,66
84K774,n,K774,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K774.pdf,868,431,503,291
84K775,n,K775,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K775.pdf,1202,617,987,149
84K777,n,K777,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K777.pdf,390,218,328,41
84K780,n,K780,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K780.pdf,279,127,236,22
84K781,n,K781,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K781.pdf,546,300,431,38
84K782,n,K782,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K782.pdf,699,374,344,341
84K784,n,K784,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K784.pdf,540,261,99,421
84K785,n,K785,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K785.pdf,223,0,177,34
84K788,n,K788,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K788.pdf,563,290,460,85
84K789,n,K789,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K789.pdf,318,159,85,38
84K790,n,K790,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K790.pdf,548,265,479,38
84K791,n,K791,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K791.pdf,619,300,398,97
84K792,n,K792,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K792.pdf,255,127,226,21
84K793,n,K793,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K793.pdf,892,430,193,675
84K803,n,K803,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K803.pdf,709,292,551,118
84K807,n,K807,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K807.pdf,106,36,88,15
84K876,n,K876,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K876.pdf,241,134,216,13
84K879,n,K879,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K879.pdf,698,324,245,105
84K882,n,K882,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K882.pdf,345,183,82,242
84K883,n,K883,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K883.pdf,,,,
84K886,n,K886,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K886.pdf,338,184,304,20
84K892,n,K892,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K892.pdf,115,115,85,25
84K895,n,K895,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K895.pdf,231,121,48,28
84K910,n,K910,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K910.pdf,122,63,33,78
84K911,n,K911,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K911.pdf,49,19,42,4
84K912,n,K912,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K912.pdf,114,63,83,26
84K927,n,K927,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K927.pdf,,,,
84K928,n,K928,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K928.pdf,,,,
84K929,n,K929,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K929.pdf,,,,
84K930,n,K930,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K930.pdf,,,,
84K933,n,K933,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K933.pdf,,,,
84K934,n,K934,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K934.pdf,,,,
84K937,n,K937,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_K937.pdf,,,,
84M065,n,M065,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M065.pdf,652,318,422,202
84M068,n,M068,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M068.pdf,1052,543,114,921
84M080,n,M080,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M080.pdf,183,79,59,110
84M085,n,M085,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M085.pdf,420,219,156,240
84M100,n,M100,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M100.pdf,584,281,266,286
84M168,n,M168,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M168.pdf,477,245,169,285
84M170,n,M170,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M170.pdf,458,231,93,202
84M174,n,M174,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M174.pdf,714,359,151,203
84M186,n,M186,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M186.pdf,491,249,192,191
84M202,n,M202,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M202.pdf,261,112,80,157
84M204,n,M204,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M204.pdf,333,154,249,79
84M263,n,M263,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M263.pdf,279,171,108,121
84M265,n,M265,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M265.pdf,510,261,54,418
84M279,n,M279,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M279.pdf,481,207,230,234
84M284,n,M284,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M284.pdf,1144,615,916,195
84M295,n,M295,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M295.pdf,301,157,25,268
84M320,n,M320,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M320.pdf,241,109,36,165
84M329,n,M329,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M329.pdf,429,216,291,127
84M330,n,M330,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M330.pdf,647,643,310,301
84M335,n,M335,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M335.pdf,699,354,443,227
84M336,y,M336,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M336.pdf,1119,555,299,796
84M337,n,M337,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M337.pdf,39,7,4,17
84M338,n,M338,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M338.pdf,139,71,33,85
84M341,n,M341,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M341.pdf,1042,541,844,160
84M350,n,M350,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M350.pdf,708,338,458,225
84M351,n,M351,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M351.pdf,1208,633,813,263
84M353,n,M353,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M353.pdf,787,409,49,733
84M357,n,M357,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M357.pdf,227,125,124,93
84M358,n,M358,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M358.pdf,228,124,60,96
84M373,n,M373,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M373.pdf,164,84,22,128
84M380,n,M380,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M380.pdf,,,,
84M382,n,M382,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M382.pdf,728,368,223,461
84M383,n,M383,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M383.pdf,,,,
84M384,n,M384,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M384.pdf,702,376,459,213
84M385,n,M385,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M385.pdf,1108,566,582,365
84M386,n,M386,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M386.pdf,418,218,220,152
84M388,n,M388,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M388.pdf,301,140,183,109
84M430,n,M430,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M430.pdf,843,405,35,796
84M433,n,M433,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M433.pdf,444,214,188,247
84M478,n,M478,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M478.pdf,915,411,46,847
84M481,n,M481,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M481.pdf,1036,513,667,333
84M482,n,M482,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M482.pdf,753,418,502,206
84M483,n,M483,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M483.pdf,305,175,198,61
84M518,n,M518,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M518.pdf,604,292,143,405
84M522,n,M522,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M522.pdf,302,152,156,122
84M523,n,M523,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M523.pdf,788,398,158,298
84M702,n,M702,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M702.pdf,220,100,171,38
84M704,n,M704,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M704.pdf,283,135,162,113
84M705,n,M705,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M705.pdf,520,258,155,344
84M707,n,M707,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M707.pdf,503,242,205,279
84M708,n,M708,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M708.pdf,956,478,542,383
84M709,n,M709,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M709.pdf,886,450,678,173
84M726,y,M726,https://www.nycenet.edu/documents/oaosi/cep/2018-19/cep_M726.pdf,1006,499,491,472
